user_id,date,value
5,2022-01-01,133.2013979610496
5,2022-01-02,109.74307142571632
5,2022-01-03,134.01547618502207
5,2022-01-04,129.9545247348184
5,2022-01-05,132.4677749081202
5,2022-01-06,113.33764538451044
5,2022-01-07,109.47283047105846
5,2022-01-08,115.07161422455358
5,2022-01-09,140.27936742344306
5,2022-01-10,129.5576622178658
5,2022-01-11,99.54763376978477
5,2022-01-12,119.33434613805133
5,2022-01-13,110.96913488111659
5,2022-01-14,124.00298471772328
5,2022-01-15,115.89654739475681
5,2022-01-16,126.61487568488245
5,2022-01-17,121.97337762251205
5,2022-01-18,123.65457979948293
5,2022-01-19,129.9101706701633
5,2022-01-20,131.89589670527394
5,2022-01-21,140.92205958491132
5,2022-01-22,123.787354501522
5,2022-01-23,118.9845963400816
5,2022-01-24,138.4884796248703
5,2022-01-25,136.18651147873098
5,2022-01-26,113.5312924278185
5,2022-01-27,121.04112840004085
5,2022-01-28,125.12673799686176
5,2022-01-29,128.34373121158632
5,2022-01-30,108.77839040274159
5,2022-01-31,146.9688982784558
5,2022-02-01,118.61148331487371
5,2022-02-02,124.2686735398556
5,2022-02-03,136.34022913126785
5,2022-02-04,111.80068677008212
5,2022-02-05,125.77862101784876
5,2022-02-06,132.30193849812474
5,2022-02-07,97.82410695225906
5,2022-02-08,104.92831430745042
5,2022-02-09,107.54629520700294
5,2022-02-10,118.30590689040294
5,2022-02-11,101.9749212116983
5,2022-02-12,113.13953052189378
5,2022-02-13,128.5287940525021
5,2022-02-14,131.60757529698043
5,2022-02-15,126.72637841433678
5,2022-02-16,128.7905125964647
5,2022-02-17,112.96542667966833
5,2022-02-18,147.6258075996065
5,2022-02-19,157.4133123854612
5,2022-02-20,114.27812457538656
5,2022-02-21,131.71179364424174
5,2022-02-22,116.31434931974242
5,2022-02-23,129.01796084783484
5,2022-02-24,92.74314487000697
5,2022-02-25,117.94352984062735
5,2022-02-26,104.18589052196397
5,2022-02-27,138.11583141073814
5,2022-02-28,134.89597933206713
5,2022-03-01,121.07773268402633
5,2022-03-02,129.2378357389281
5,2022-03-03,122.30402580235113
5,2022-03-04,124.76679998320326
5,2022-03-05,101.67553062345569
5,2022-03-06,134.25208323252758
5,2022-03-07,116.73660543849687
5,2022-03-08,94.06561456080082
5,2022-03-09,131.0128539585578
5,2022-03-10,120.9862134041312
5,2022-03-11,111.73218350089313
5,2022-03-12,102.64712672492622
5,2022-03-13,118.061614852482
5,2022-03-14,114.83651665966394
5,2022-03-15,121.28774158186188
5,2022-03-16,106.4249306953593
5,2022-03-17,138.10567927639622
5,2022-03-18,120.31700730708509
5,2022-03-19,107.88367421240562
5,2022-03-20,119.6760979073574
5,2022-03-21,114.03235917378989
5,2022-03-22,114.40063337150345
5,2022-03-23,131.88835821158276
5,2022-03-24,134.09123172463487
5,2022-03-25,151.4603644288836
5,2022-03-26,139.36904833563284
5,2022-03-27,126.63655164384463
5,2022-03-28,121.71643890164964
5,2022-03-29,118.67079584797085
5,2022-03-30,111.49864850583675
5,2022-03-31,114.1780091063249
5,2022-04-01,102.69446497386369
5,2022-04-02,140.7368833234005
5,2022-04-03,111.84563066981173
5,2022-04-04,122.84098684634402
5,2022-04-05,140.5797915717695
5,2022-04-06,132.1395192747121
5,2022-04-07,113.31030554802318
5,2022-04-08,121.81576937033138
5,2022-04-09,118.93296163319089
5,2022-04-10,125.09211444170371
22,2022-01-01,93.96761704658188
22,2022-01-02,118.54219248881071
22,2022-01-03,122.56671036975955
22,2022-01-04,107.62745409398075
22,2022-01-05,107.59230817070562
22,2022-01-06,114.37723932548887
22,2022-01-07,117.6745668614374
22,2022-01-08,117.0107191514887
22,2022-01-09,111.54214219709239
22,2022-01-10,106.78450841396288
22,2022-01-11,110.45192483918558
22,2022-01-12,111.94973652977838
22,2022-01-13,103.64238522727874
22,2022-01-14,94.98701931034923
22,2022-01-15,118.44633837155484
22,2022-01-16,116.48715191756173
22,2022-01-17,120.75448448879551
22,2022-01-18,126.66079228662457
22,2022-01-19,104.95057305419864
22,2022-01-20,128.18752646083695
22,2022-01-21,97.3489742996009
22,2022-01-22,134.15179550512198
22,2022-01-23,110.6351232452385
22,2022-01-24,83.27611545924593
22,2022-01-25,125.30712424319039
22,2022-01-26,99.74106296349623
22,2022-01-27,109.77747706462613
22,2022-01-28,123.75046070209093
22,2022-01-29,116.74943906887408
22,2022-01-30,111.46923099163679
22,2022-01-31,112.94491778379525
22,2022-02-01,118.62373930451916
22,2022-02-02,95.59740471513247
22,2022-02-03,119.78028674465136
22,2022-02-04,120.53473707303398
22,2022-02-05,127.91340916865438
22,2022-02-06,94.2649866903956
22,2022-02-07,110.90256998955226
22,2022-02-08,114.11257306745799
22,2022-02-09,101.82080171344721
22,2022-02-10,104.34990258754532
22,2022-02-11,117.62374224480621
22,2022-02-12,108.93172448315133
22,2022-02-13,121.08251216684036
22,2022-02-14,123.23966408604942
22,2022-02-15,105.9328846408172
22,2022-02-16,123.46794295441576
22,2022-02-17,135.9826888521087
22,2022-02-18,97.85823618198565
22,2022-02-19,98.92243266514777
22,2022-02-20,112.14688490462444
22,2022-02-21,114.59717229272734
22,2022-02-22,121.10276764455544
22,2022-02-23,117.22549295954813
22,2022-02-24,112.60223310086423
22,2022-02-25,115.0788615284202
22,2022-02-26,119.25017497392291
22,2022-02-27,120.334475756497
22,2022-02-28,122.60859346228067
22,2022-03-01,130.23529164006712
22,2022-03-02,116.69540810495829
22,2022-03-03,99.54014089648862
22,2022-03-04,99.20850099960533
22,2022-03-05,115.28451020246254
22,2022-03-06,113.16743660502536
22,2022-03-07,132.49858617501155
22,2022-03-08,117.77048806515339
22,2022-03-09,108.66275764855858
22,2022-03-10,105.92779961991761
22,2022-03-11,107.10523312749213
22,2022-03-12,101.00376220600496
22,2022-03-13,109.09377388506017
22,2022-03-14,111.50920096295341
22,2022-03-15,95.42317138777787
22,2022-03-16,110.7290392787883
22,2022-03-17,132.90128254066877
22,2022-03-18,108.05608515611695
22,2022-03-19,109.83810543986948
22,2022-03-20,111.57912002054904
22,2022-03-21,133.0345416924473
22,2022-03-22,128.23168738599892
22,2022-03-23,92.98399160981972
22,2022-03-24,115.44744167335334
22,2022-03-25,108.93395218831942
22,2022-03-26,108.0649634297051
22,2022-03-27,123.6244350947181
22,2022-03-28,121.02857265979895
22,2022-03-29,132.25078775040345
22,2022-03-30,118.46339340502973
22,2022-03-31,97.17273137611099
22,2022-04-01,115.5397595767364
22,2022-04-02,122.68077801269398
22,2022-04-03,110.7892816759443
22,2022-04-04,110.38184821612339
22,2022-04-05,112.26670424313207
22,2022-04-06,121.50697396007983
22,2022-04-07,125.20150959392662
22,2022-04-08,119.5526045061077
22,2022-04-09,93.97290715240848
22,2022-04-10,108.87559219813534
31,2022-01-01,120.04429244006901
31,2022-01-02,128.13264238800954
31,2022-01-03,116.01114202007527
31,2022-01-04,101.8102087998116
31,2022-01-05,116.80791118808175
31,2022-01-06,116.14888339751846
31,2022-01-07,105.60930453798582
31,2022-01-08,121.81013160701524
31,2022-01-09,113.88697339502508
31,2022-01-10,111.63203733976485
31,2022-01-11,105.75464434466075
31,2022-01-12,107.93604181951171
31,2022-01-13,134.10793489061749
31,2022-01-14,113.34605115614174
31,2022-01-15,118.98253677398418
31,2022-01-16,125.95552446082932
31,2022-01-17,111.33255085045671
31,2022-01-18,107.73383710104758
31,2022-01-19,105.06057821347125
31,2022-01-20,117.48128813465297
31,2022-01-21,110.92900964614019
31,2022-01-22,125.90593187163279
31,2022-01-23,114.16078749425023
31,2022-01-24,112.87289110226408
31,2022-01-25,129.8063207942497
31,2022-01-26,110.769599967987
31,2022-01-27,122.04471374929425
31,2022-01-28,104.20057173129392
31,2022-01-29,105.61909270901714
31,2022-01-30,113.96612399509105
31,2022-01-31,121.31347655888264
31,2022-02-01,124.4942835208205
31,2022-02-02,114.08595185448694
31,2022-02-03,114.53598132428453
31,2022-02-04,118.16379499444258
31,2022-02-05,108.44349343163692
31,2022-02-06,103.94755429419135
31,2022-02-07,105.83775753180836
31,2022-02-08,110.87190252517497
31,2022-02-09,100.37348715971615
31,2022-02-10,115.42856828610246
31,2022-02-11,105.73783740887613
31,2022-02-12,116.57145871671892
31,2022-02-13,111.7547468729919
31,2022-02-14,115.19123220563095
31,2022-02-15,114.84156544725751
31,2022-02-16,119.37180793024216
31,2022-02-17,124.45594454847814
31,2022-02-18,121.3077169852305
31,2022-02-19,100.82436462984074
31,2022-02-20,119.46451774668822
31,2022-02-21,99.1550869824961
31,2022-02-22,113.33279865031615
31,2022-02-23,108.66855836914561
31,2022-02-24,107.12820776696074
31,2022-02-25,99.62402086460474
31,2022-02-26,106.81750069577272
31,2022-02-27,119.99140343582562
31,2022-02-28,106.01001120314342
31,2022-03-01,111.60157906301903
31,2022-03-02,119.85600791859567
31,2022-03-03,127.11944152478506
31,2022-03-04,111.6301609415903
31,2022-03-05,118.70317006478086
31,2022-03-06,135.83585211595567
31,2022-03-07,127.9600809345889
31,2022-03-08,116.17853309355935
31,2022-03-09,109.01213661023432
31,2022-03-10,112.9409549921675
31,2022-03-11,121.1499640542941
31,2022-03-12,114.74545526856454
31,2022-03-13,110.88127128234298
31,2022-03-14,103.71062963747228
31,2022-03-15,93.09770211660808
31,2022-03-16,97.86822913567511
31,2022-03-17,113.07204470560092
31,2022-03-18,98.71838827298919
31,2022-03-19,118.44246333224334
31,2022-03-20,108.90616304513419
31,2022-03-21,110.65270025122098
31,2022-03-22,108.95936920766712
31,2022-03-23,118.43377898644476
31,2022-03-24,108.89069230398964
31,2022-03-25,112.78911219545584
31,2022-03-26,116.79427044034776
31,2022-03-27,113.83471043363797
31,2022-03-28,119.08246512402833
31,2022-03-29,129.49281973192714
31,2022-03-30,122.3781214962076
31,2022-03-31,114.98915598701596
31,2022-04-01,89.52668944550635
31,2022-04-02,121.56064342704553
31,2022-04-03,115.89000314162938
31,2022-04-04,110.57847929488786
31,2022-04-05,101.81160333109707
31,2022-04-06,111.26839419448248
31,2022-04-07,118.9306314410681
31,2022-04-08,112.52085783703006
31,2022-04-09,116.1637546798874
31,2022-04-10,122.65282469502199
59,2022-01-01,131.631062039569
59,2022-01-02,141.7105799011039
59,2022-01-03,129.80978696649547
59,2022-01-04,124.04973153215867
59,2022-01-05,135.84248126329786
59,2022-01-06,126.9952801034936
59,2022-01-07,138.9827763340507
59,2022-01-08,136.59427107540313
59,2022-01-09,126.9096830877933
59,2022-01-10,129.4717966929022
59,2022-01-11,125.81472697886576
59,2022-01-12,128.66713747683394
59,2022-01-13,141.90024281929678
59,2022-01-14,119.89577462262449
59,2022-01-15,133.2737445120799
59,2022-01-16,125.1630192262226
59,2022-01-17,123.61784196115572
59,2022-01-18,122.53784805308564
59,2022-01-19,94.1677787530425
59,2022-01-20,113.66612257328113
59,2022-01-21,127.7586181120218
59,2022-01-22,127.2446330718121
59,2022-01-23,132.80425777565944
59,2022-01-24,124.27233400470968
59,2022-01-25,136.92920641624903
59,2022-01-26,125.19464106310087
59,2022-01-27,111.54173138058246
59,2022-01-28,135.18145414843104
59,2022-01-29,126.06474283355924
59,2022-01-30,124.78427916577726
59,2022-01-31,121.79899602112289
59,2022-02-01,134.15947956058292
59,2022-02-02,131.6103439764814
59,2022-02-03,107.53432981826577
59,2022-02-04,129.1567294509631
59,2022-02-05,115.03252638931104
59,2022-02-06,121.9382826122816
59,2022-02-07,122.97765793280838
59,2022-02-08,111.57836117754164
59,2022-02-09,116.63893566036492
59,2022-02-10,112.06394945344418
59,2022-02-11,131.58694189436517
59,2022-02-12,136.58449123256491
59,2022-02-13,132.6592846062123
59,2022-02-14,133.8014418499183
59,2022-02-15,129.5554051368756
59,2022-02-16,126.32108919449588
59,2022-02-17,125.28315496477076
59,2022-02-18,131.07779748123903
59,2022-02-19,121.96504737110247
59,2022-02-20,121.17562279164483
59,2022-02-21,108.98435010501365
59,2022-02-22,140.13570480481368
59,2022-02-23,124.32210555677734
59,2022-02-24,136.91893731249004
59,2022-02-25,124.87759987103303
59,2022-02-26,123.32394465279073
59,2022-02-27,123.26991561423301
59,2022-02-28,132.50237937345042
59,2022-03-01,115.26076321404283
59,2022-03-02,130.948095039233
59,2022-03-03,105.51272927535047
59,2022-03-04,135.05478624255315
59,2022-03-05,143.96591052228712
59,2022-03-06,111.86432767724298
59,2022-03-07,126.3470705140963
59,2022-03-08,111.59366386781318
59,2022-03-09,113.67248679528721
59,2022-03-10,130.95475249870418
59,2022-03-11,135.12802236789696
59,2022-03-12,143.95591324371966
59,2022-03-13,106.61286199227689
59,2022-03-14,138.1055695295837
59,2022-03-15,131.89765788488202
59,2022-03-16,141.16873563695614
59,2022-03-17,125.6982690338388
59,2022-03-18,127.93498308976977
59,2022-03-19,108.28534421633833
